Report Type	Class	Year	Season	Month	State	County	Nearest Town	Time And Conditions	Date	National Park Visitation Count	Witness Count	Multiple Witnesses	BigFoot Hotspot	Forest cover rate	Number of lakes	Total Disasters	City/Suburb/Town/Rural	Unemployment_rate	Civilian labor force
Report	Class B	2007	Summer	June	Washington	Pierce	I'm not sure, I was 13	Midday, it was sunny day, with sunlight streaming through the forest canopy.	27	5628016	5.0	True	TRUE	40.7%	5001-10000	1.0	City	5.2	386,920
Report	Class B	2003	Spring	December	Washington	Pierce	Eatonville	Midday, sunlight filtered through trees.	1	5728594	4.0	True	TRUE	40.7%	5001-10000	2.0	City	8.2	350,401
Report	Class B	1998	Spring	December	Washington	Pierce	McCord AFB		30	5341693	0.0	False	TRUE	40.7%	5001-10000	0.0			
Report	Class A	1998	Winter	May	Washington	Pierce	Victor	Sometime between 8 and 10 PM	1	5538214	3.0	True	TRUE	40.7%	5001-10000	0.0			
Report	Class B	1999	Winter	April	Washington	Pierce	Greenwater	The weather was very cold and unusal for Washington State, a dry powder snow.	27	5538214	1.0	False	TRUE	40.7%	5001-10000	0.0			
Report	Class B	2001	Spring	February	Washington	Pierce	Orting		11		0.0	False	TRUE	40.7%	5001-10000	0.0	City	6.5	340,339
Report	Class B	2010	Fall	September	Washington	Pierce	Nisqually, WA	Probably around 1:00 to 2:00 A.M.	4		3.0	True	TRUE	40.7%	5001-10000	0.0	City	9.5	387,830
Report	Class A	2011	Summer	February	Washington	Pierce	Alderton. By Mcalder grade school.	Late afternoon. Clear, sunny and warm. Creature was just inside the treeline but not shaded.	1		3.0	True	TRUE	40.7%	5001-10000	0.0	City	9.1	382,903
Report	Class A	2001	Fall	February	Washington	Pierce	Sumner		11		0.0	False	TRUE	40.7%	5001-10000	0.0	City	6.5	340,339
Report	Class A	2001	Fall	February	Washington	Pierce	Sumner		10		0.0	False	TRUE	40.7%	5001-10000	0.0	City	6.5	340,339
Report	Class A	2005	Spring	February	Washington	Pierce	PUYALLUP	IT WAS DURING THE DAY AND IT WAS SUNNY & NICE	15		2.0	False	TRUE	40.7%	5001-10000	1.0	City	6.2	368,325
Report	Class B	2005	Winter	June	Washington	Pierce	Ft.Lewis	Early morning (after midnight) Maybe between 1AM and 3AM. Clear winter night. Full moon.	20		0.0	False	TRUE	40.7%	5001-10000	1.0	City	6.2	368,325
Report	Class A	2004	Fall	March	Washington	Pierce	Spanaway	About 4:00p.m. It was cold;about 35 degrees and had snowed and starting to melt.	29		5.0	True	TRUE	40.7%	5001-10000	0.0	City	7.3	359,400
Report	Class B	2004	Summer	November	Washington	Pierce	Eatonville	Night Time ?? 9:00 PM to 2:00 AM ?	26		0.0	False	TRUE	40.7%	5001-10000	0.0	City	7.3	359,400
Report	Class B	2019	Summer	January	Washington	Skagit	concrete		19	8346141	1.0	False	FALSE	40.7%	5001-10000	0.0	City	5.4	63,098
Report	Class B	2018	Spring	April	Washington	Skagit	Clear Lake Washington	Vocalizations around 1 or 2 am	6	8346141	2.0	False	FALSE	40.7%	5001-10000	1.0	City	5.1	60,578
Report	Class B	2011	Fall	November	Washington	Skagit	Newhalem or Mazama	It was around 4 - 4:30 PM. Close to twilight. The weather was clear and cold.	11	7419258	4.0	True	FALSE	40.7%	5001-10000	0.0	City	9.5	56,527
Report	Class B	2010	Summer	December	Washington	Skagit	Darrington Washington	Daytime	3	7281785	1.0	False	FALSE	40.7%	5001-10000	0.0	City	9.9	57,861
Report	Class A	2010	Fall	October	Washington	Skagit	Darrington,WA.	mid day,rainy and fog and clouds	28	7281785	1.0	False	FALSE	40.7%	5001-10000	0.0	City	9.9	57,861
Report	Class A	2010	Summer	September	Washington	Skagit	Big Lake, WA	It was night, 9 to 11. No wind,	27	7559552	0.0	False	FALSE	40.7%	5001-10000	0.0	City	9.9	57,861
Report	Class B	2018	Summer	April	Washington	Skagit	Concrete	Maybe an hour after sunset. Clear warm conditions. Dark as heck in the small valley cut through the steep mountains.	22	6518791	1.0	False	FALSE	40.7%	5001-10000	1.0	City	5.1	60,578
Report	Class A	2005	Summer	February	Washington	Skagit	Concrete, Wa	2:00 in the afternoon or close to that	6	7019800	2.0	False	FALSE	40.7%	5001-10000	1.0	City	6.3	56,156
Report	Class B	2004	Summer	April	Washington	Skagit	concrete	my son first started hearing it around 5:00 pm but did not think anything of it so he did not say anything. The conditions were hot and sunny. We all starting hearing the noise about 2-3 hours later. It was dark but warm and we had a bright camp fire.	7	7781362	3.0	True	FALSE	40.7%	5001-10000	0.0	City	7.2	54,932
Report	Class B	2000	Spring	August	Washington	Skagit	Concrete	These events occured from May all thru June and into early July. For a 3-4 year period - allways in the same time window ( MAY - JULY)	1		0.0	False	FALSE	40.7%	5001-10000	1.0	City	6.2	52,713
Report	Class A	1997	Summer	December	Washington	Skagit	Mt. Vernon		3	6277427	0.0	False	FALSE	40.7%	5001-10000	1.0			
Report	Class A	2005	Spring	October	Washington	Skagit	Big Lake	It was afternoon,sunny and dry.	28	5341693	3.0	True	FALSE	40.7%	5001-10000	1.0	City	6.3	56,156
Report	Class A	2017	Summer	August	Washington	Skagit	Marblemount	Around 10:00a.m.. Sunny, clear day, no wind.	12		1.0	False	FALSE	40.7%	5001-10000	1.0	City	5.4	59,346
Report	Class B	2020	Fall	December	Washington	Skamania	Cougar WA	9:30 AM	24	7305725	1.0	False	TRUE	40.7%	5001-10000	2.0	City	9.2	5,515
Report	Class B	2020	Summer	August	Washington	Skamania	Cougar	It was a clear sky no wind at 10pm .	26	7305725	2.0	False	TRUE	40.7%	5001-10000	2.0	City	9.2	5,515
Report	Class B	2020	Spring	May	Washington	Skamania	Yacolt, WA	It was around 2:20-2:30PM according to the pictures I took at the top of the mountain. The weather was typical for the springtime in the Pacific Northwest. Overcast with patches of sunlight, fast moving/low hanging cloud coverage. We were unable to see Mt. St. Helens, Mt. Adams, Mt. Rainier, and Mt. Hood which are normally visible from the top of the hike in clear weather. There was no wind or precipitation.	17	7305725	2.0	False	TRUE	40.7%	5001-10000	2.0	City	9.2	5,515
Report	Class A	2020	Winter	April	Washington	Skamania	willard	5:00 pm dark in the tree canopy....long stretch of road view from williard rd to cook- underwood rd had more light	8	7305725	1.0	False	TRUE	40.7%	5001-10000	2.0	City	9.2	5,515
Report	Class B	2019	Summer	September	Washington	Skamania	Carson	9pm - 1 hour after forest darkness. Earlier sunny hot day near water line at our camp site.	2	8740767	4.0	True	TRUE	40.7%	5001-10000	0.0	City	5.4	5,607
Report	Class B	2020	Winter	July	Washington	Skamania	randle	9pm and 1am approx	31	8508019	1.0	False	TRUE	40.7%	5001-10000	2.0	City	9.2	5,515
Report	Class B	2019	Summer	January	Washington	Skamania	Trout Lake	First incident was late at night. Second was midday.	28		1.0	False	TRUE	40.7%	5001-10000	0.0	City	5.4	5,607
Report	Class B	2014	Summer	July	Washington	Skamania	Cougar	3-330pm. I believe we left camp at 230. Sunny, no cloud cover.	15	7652073	1.0	False	TRUE	40.7%	5001-10000	1.0	City	8.0	4,936
Report	Class B	2010	Fall	September	Washington	Skamania	Carson WA	8-9:00 pm, Wind calm, dark with some light from the moon not quite up to the south east	27	7281785	1.0	False	TRUE	40.7%	5001-10000	0.0	City	11.6	5,059
Report	Class B	2009	Summer	September	Washington	Skamania	Trout Lake and Willard	0230hrs, almost full moon.  Temp was around 50F	13	7559552	1.0	False	TRUE	40.7%	5001-10000	1.0	City	12.2	4,993
Report	Class B	2008	Fall	December	Washington	Skamania	between carson and guller wa	midday, dusk of the 25th and morning of the 26th.	21	7140553	1.0	False	TRUE	40.7%	5001-10000	3.0	City	8.9	5,149
Report	Class B	2007	Summer	September	Washington	Skamania	randle	8:30 to 10:00	3	6891951	1.0	False	TRUE	40.7%	5001-10000	1.0	City	7.3	5,050
Report	Class A	2005	Fall	November	Washington	Skamania	Washougal, Wa.	4:30 to 5:00 pm Clear and cool	24	7091427	0.0	False	TRUE	40.7%	5001-10000	1.0	City	8.1	5,023
Report	Class B	2005	Summer	December	Washington	Skamania	Cougar	Early evening into late night.  The weather was clear.  Very warm during the day and mild at night.	1	7091427	4.0	True	TRUE	40.7%	5001-10000	1.0	City	8.1	5,023
Report	Class B	2003	Summer	December	Washington	Skamania	Stevenson	About 11 pm in the evening, typical summer night in Skamania County, about 75-80 degrees, no clouds.	19		1.0	False	TRUE	40.7%	5001-10000	2.0	City	10.1	4,758
Report	Class A	2004	Winter	December	Washington	Skamania	eagle cliff	it was about 1:30 in the morning but it seemed to be really light because of the clear night and bright moon. The snow seemed to light up the area.	7	7019800	1.0	False	TRUE	40.7%	5001-10000	0.0	City	8.8	4,924
Report	Class A	2004	Summer	March	Washington	Skamania	Iron Creek Campground	Clear, 2 hrs before dusk. No previous rain, not much of a breeze.  Overall comfortable and sunny	21		1.0	False	TRUE	40.7%	5001-10000	0.0	City	8.8	4,924
Report	Class B	2004	Winter	July	Washington	Skamania	Mt. St. Helens	it was mid day, 2-5 pm, weather was clear and sunny, but cold.	18	7275528	3.0	True	TRUE	40.7%	5001-10000	0.0	City	8.8	4,924
Report	Class B	2005	Fall	February	Washington	Skamania	Cougar, WA	11:24 PM. I looked at my wrist watch when I heard the sound. Clear night, no moon that I saw. There was ice on the tent in the morning.	15	7019800	1.0	False	TRUE	40.7%	5001-10000	1.0	City	8.1	5,023
Report	Class B	2004	Summer	December	Washington	Skamania	Cougar	2am. clear skies, full moon	6	7019800	35.0	True	TRUE	40.7%	5001-10000	0.0	City	8.8	4,924
Report	Class B	2003	Summer	June	Washington	Skamania	Cougar, WA	Between 3:00am and 4:00am, it was a warm calm night following two cold nights.	29	7123463	2.0	False	TRUE	40.7%	5001-10000	2.0	City	10.1	4,758
Report	Class B	2002	Fall	October	Washington	Skamania	Carson	Fog was lifting, first tracks found (3) at 7:00AM	27	7665032	0.0	False	TRUE	40.7%	5001-10000	0.0	City	9.8	4,754
Report	Class A	2002	Summer	August	Washington	Skamania	Carson, Washington	5:30 PM exactly.  Full sun, crossing a road. Sunny, maybe 70 degrees.	4	7665032	1.0	False	TRUE	40.7%	5001-10000	0.0	City	9.8	4,754
Report	Class B	2001	Summer	October	Washington	Skamania	Trout Lake	The sounds occurred between 3-6AM both nights. There were stars out, no moon and the wind was still.	8	7217400	2.0	False	TRUE	40.7%	5001-10000	0.0	City	11.1	4,961
Report	Class B	2001	Summer	August	Washington	Skamania	Stabler	The sounds were heard on a very clear night (I've never seen the stars so clearly before -- benefit of getting away from the city). The possible prints were seen on a sunny day where temperatures were probably in the 80's.	20	7217400	3.0	True	TRUE	40.7%	5001-10000	0.0	City	11.1	4,961
Report	Class B	2001	Winter	March	Washington	Skamania	Cougar, Washington	Approximately 7:30 a.m.	5	7217400	7.0	True	TRUE	40.7%	5001-10000	0.0	City	11.1	4,961
Report	Class A	2001	Fall	February	Washington	Skamania	Carson		8	7275528	0.0	False	TRUE	40.7%	5001-10000	0.0	City	11.1	4,961
Report	Class B	2002	Summer	February	Washington	Skamania	Trout Lake	weather: warm, partly sunny	15		2.0	False	TRUE	40.7%	5001-10000	0.0	City	9.8	4,754
Report	Class A	2002	Winter	August	Washington	Skamania	Randle	Foggy	7	7304262	4.0	True	TRUE	40.7%	5001-10000	0.0	City	9.8	4,754
Report	Class B	2002	Fall	February	Washington	Skamania	Trout Lake, Wa	Dry afternoon, light breese 3-5kts, 50-60 degrees. Occurred over a 10-15 minute period between 5:30-6:00pm.	17	7304262	1.0	False	TRUE	40.7%	5001-10000	0.0	City	9.8	4,754
Report	Class B	2000	Summer	June	Washington	Skamania	Cougar		8	7781362	4.0	True	TRUE	40.7%	5001-10000	1.0	City	6.6	4,883
Report	Class B	1999	Unknown	September	Washington	Skamania	Randle		9	7781362	1.0	False	TRUE	40.7%	5001-10000	0.0			
Report	Class A	1999	Fall	November	Washington	Skamania	Cougar	4:00 P.M.	15	7769116	0.0	False	TRUE	40.7%	5001-10000	0.0			
Report	Class B	2018	Summer	February	Washington	Skamania	Trout lake	Noon	22	7769116	2.0	False	TRUE	40.7%	5001-10000	1.0	City	5.5	5,355
Report	Class B	2004	Spring	November	Washington	Skamania	White Salmon		26	7769116	1.0	False	TRUE	40.7%	5001-10000	0.0	City	8.8	4,924
Report	Class B	2005	Summer	February	Washington	Skamania	Carson	I think it was about midnight - 12:00 or so. Dark out but starry. It was really cold (because of being up in the mountains) during the night.	3	6436086	2.0	False	TRUE	40.7%	5001-10000	1.0	City	8.1	5,023
Report	Class A	2000	Summer	December	Washington	Skamania	Mt. Adams Wilderness Area	Night between 9 and 10 PM	8	7256946	2.0	False	TRUE	40.7%	5001-10000	1.0	City	6.6	4,883
Report	Class B	2000	Summer	September	Washington	Skamania	Trout Lake WA	The weather was warm & sunny & beautiful. But this occurred during the night & I was in the tent with the door zipped shut. I don't know the phase of the moon at the time.	11	5377528	2.0	False	TRUE	40.7%	5001-10000	1.0	City	6.6	4,883
Report	Class A	2013	Summer	March	Washington	Skamania	Stevenson	mid morning around 9 - 930 am sunny warm	15	5377528	4.0	True	TRUE	40.7%	5001-10000	1.0	City	9.8	4,992
Report	Class A	2001	Spring	February	Washington	Skamania	between Carson and Home Valley, Washington	It was morning, overcast no rain	9	5341693	0.0	False	TRUE	40.7%	5001-10000	0.0	City	11.1	4,961
Report	Class A	2000	Spring	June	Washington	Skamania	Stevenson	Late afternoon to just before twilight.	14		5.0	True	TRUE	40.7%	5001-10000	1.0	City	6.6	4,883
Report	Class A	2000	Spring	July	Washington	Skamania	Yacolt	Time was around 1:00 P.M. The weather was foggy but plenty of light to see clearly.	1		3.0	True	TRUE	40.7%	5001-10000	1.0	City	6.6	4,883
Report	Class A	1999	Summer	July	Washington	Skamania	Toutle	Nice warm day, blue sky, no clouds light wind. I could see for miles, hills and valleys of pine forest.	11		5.0	True	TRUE	40.7%	5001-10000	0.0			
Report	Class B	1997	Winter	April	Washington	Skamania	Carson		13		0.0	False	TRUE	40.7%	5001-10000	1.0			
Report	Class A	1997	Winter	April	Washington	Skamania	North Bonneville	4:00A.M. Foggy	14		0.0	False	TRUE	40.7%	5001-10000	1.0			
Report	Class A	1998	Fall	November	Washington	Skamania	Randle		15		0.0	False	TRUE	40.7%	5001-10000	0.0			
Report	Class B	2001	Spring	January	Washington	Skamania	Willard, Wash.	A COLD SPRING	2		0.0	False	TRUE	40.7%	5001-10000	0.0	City	11.1	4,961
Report	Class B	2016	Summer	September	Washington	Snohomish	Darrington WA	Both times it was eerily morning.	7	8508019	2.0	False	TRUE	40.7%	5001-10000	1.0	City	4.2	415,292
Report	Class B	2015	Spring	May	Washington	Snohomish	Darrington	17:30, 73 degrees, no wind less an occasional breeze. Not a cloud in the sky but it was a heavily wooded area so it wasn't bright by any means under the forest cover.	10	7674514	2.0	False	TRUE	40.7%	5001-10000	2.0	City	4.5	404,003
Report	Class B	2014	Fall	November	Washington	Snohomish	Stevens Pass ski resort	approx 1:30 am break in rainy night no moon I could see.	19	7652073	0.0	False	TRUE	40.7%	5001-10000	1.0	City	5.0	397,747
Report	Class B	2014	Fall	January	Washington	Snohomish	STANWOOD, WASHINGTON	MID DAY AND DARK 7PM	13	7347284	2.0	False	TRUE	40.7%	5001-10000	1.0	City	5.0	397,747
Report	Class B	2013	Summer	August	Washington	Snohomish	Verlot	8:00pm, clear sky	7	7347284	2.0	False	TRUE	40.7%	5001-10000	1.0	City	5.1	388,242
Report	Class B	2013	Summer	July	Washington	Snohomish	Granite Falls, Verlot	Between 10:30/45pm -12am	9	7347284	6.0	True	TRUE	40.7%	5001-10000	1.0	City	5.1	388,242
Report	Class A	2012	Winter	December	Washington	Snohomish	Marysville	It was about 11:00 to 11:30 at night and it was dark and rainy.  The only light was my headlights which was still enough to see what it was... Bigfoot	13	7529549	2.0	False	TRUE	40.7%	5001-10000	1.0	City	7.4	387,127
Report	Class A	2012	Summer	November	Washington	Snohomish	Granite falls	It was about 1500 and weather was clear and about 60 degrees	7	7665032	0.0	False	TRUE	40.7%	5001-10000	1.0	City	7.4	387,127
Report	Class B	2012	Summer	October	Washington	Snohomish	1st incident darrington WA 2nd incident fort lewis	1st incident happened between 5:00pm until 2:30 am and the lighting was sunlight, dusk, and dark. 2nd incident was at 12:30 am and it was seen through thermal scope on a millitary bradley IFV	11	7529549	7.0	True	TRUE	40.7%	5001-10000	1.0	City	7.4	387,127
Report	Class B	2012	Summer	August	Washington	Snohomish	Verlot, Washington	Both about 11 pm, first night clear. Second patchy overcast, slightly chilly.	24	7529549	5.0	True	TRUE	40.7%	5001-10000	1.0	City	7.4	387,127
Report	Class A	2012	Summer	June	Washington	Snohomish	I need this to be kept private please.	About 10:30 PM. Pitch Back.No wind.Clear skies.	7	7419258	1.0	False	TRUE	40.7%	5001-10000	1.0	City	7.4	387,127
Report	Class B	2011	Spring	April	Washington	Snohomish	Gold Bar	Approximately 2pm Pacific. The weather was partly sunny in the upper 40's.	28	7419258	2.0	False	TRUE	40.7%	5001-10000	0.0	City	9.0	383,026
Report	Class A	2012	Spring	December	Washington	Snohomish	Tulalip	6P.M. BROAD DAYLIGHT BEAUTIFUL SPRING DAY IN THE FOREST, ALSO SAW BIG BUCK AND DOE WALKING TOGETHER.	1	7281785	1.0	False	TRUE	40.7%	5001-10000	1.0	City	7.4	387,127
Report	Class B	2011	Summer	September	Washington	Snohomish	Bothell/Woodinville	Nighttime, no moon, heavy tree cover	20	7559552	1.0	False	TRUE	40.7%	5001-10000	0.0	City	9.0	383,026
Report	Class B	2012	Fall	December	Washington	Snohomish	Darrington/Silverton	Mid afternoon	5	7140553	0.0	False	TRUE	40.7%	5001-10000	1.0	City	7.4	387,127
Report	Class B	2009	Summer	April	Washington	Snohomish	Granite Falls	10:30pm	28	7140553	0.0	False	TRUE	40.7%	5001-10000	1.0	City	8.3	374,720
Report	Class B	2008	Winter	January	Washington	Snohomish	Granite Falls, WA	approx. 8pm	26	7140553	0.0	False	TRUE	40.7%	5001-10000	3.0	City	4.4	372,224
Report	Class B	2007	Winter	November	Washington	Snohomish	Goldbar	It was at 2 in the morning	16		0.0	False	TRUE	40.7%	5001-10000	1.0	City	3.5	363,448
Report	Class B	2006	Fall	October	Washington	Snohomish	Darrington	9:30PM	16	6518791	0.0	False	TRUE	40.7%	5001-10000	1.0	City	4.0	359,232
Report	Class A	2009	Summer	August	Washington	Snohomish	STANWOOD, WASHINGTON [Property address removed by MM]	These  incidents occured mostly from 9pm to 5 am, June through November, 2001 to 2008	19		3.0	True	TRUE	40.7%	5001-10000	1.0	City	8.3	374,720
Report	Class B	2005	Summer	October	Washington	Snohomish	Skykomish	It was late afternoon between three and five on a warm and sunny day.	31	6436086	2.0	False	TRUE	40.7%	5001-10000	1.0	City	4.8	346,287
Report	Class A	2005	Summer	January	Washington	Snohomish	Monroe	Mid-afternoon, a beautiful, sunny summer day.	27		4.0	True	TRUE	40.7%	5001-10000	1.0	City	4.8	346,287
Report	Class B	2008	Spring	February	Washington	Snohomish	Granite Falls, WA	Clear blue skies after a nights rain. About 9:30 AM.	14	7091427	1.0	False	TRUE	40.7%	5001-10000	3.0	City	4.4	372,224
Report	Class B	2004	Fall	August	Washington	Snohomish	Arlington	Afternoon	9	5564265	3.0	True	TRUE	40.7%	5001-10000	0.0	City	5.5	337,182
Report	Class A	2004	Winter	May	Washington	Snohomish	Monroe	6:45 A.M.	3	6406754	1.0	False	TRUE	40.7%	5001-10000	0.0	City	5.5	337,182
Report	Class B	2014	Summer	March	Washington	Snohomish	Snohomish	The calls were mostly at night or early morning late evening. Saw the creature at night.	3		0.0	False	TRUE	40.7%	5001-10000	1.0	City	5.0	397,747
